ticket_id,transaction_id,user_id,issue_type,ticket_status,resolution_time_minutes,customer_rating
SP000441,T0084972,U005457,Transaction Pending,Open,104,4
SP000442,T0005366,U004930,Money Debited Not Credited,Open,476,1
SP000443,T0009903,U006130,Refund Pending,In Progress,765,1
SP000444,T0078072,U004702,UPI PIN Issue,Resolved,800,4
SP000445,T0094385,U007713,Duplicate Debit,Resolved,461,3
SP000446,T0069716,U002771,Money Debited Not Credited,In Progress,75,5
SP000447,T0061150,U006604,Duplicate Debit,In Progress,497,5
SP000448,T0006214,U000871,Money Debited Not Credited,Resolved,223,3
SP000449,T0081428,U004454,Duplicate Debit,Resolved,1038,5
SP000450,T0001760,U008403,Transaction Pending,Resolved,1066,2
SP000451,T0059296,U008056,UPI PIN Issue,Open,1037,1
SP000452,T0040945,U001416,Duplicate Debit,Resolved,1233,2
SP000453,T0070761,U003706,UPI PIN Issue,Resolved,695,3
SP000454,T0030565,U004764,Refund Pending,In Progress,1275,2
SP000455,T0092360,U006439,Transaction Pending,In Progress,1291,4
SP000456,T0048986,U006077,Money Debited Not Credited,Open,723,3
SP000457,T0092391,U009900,Money Debited Not Credited,Resolved,1245,5
SP000458,T0094712,U006435,Money Debited Not Credited,In Progress,357,2
SP000459,T0011312,U009783,Refund Pending,Open,735,1
SP000460,T0000238,U001341,Payment Failed,In Progress,1028,1
SP000461,T0010948,U000356,Payment Failed,Resolved,869,1
SP000462,T0063537,U008466,UPI PIN Issue,Resolved,1265,1
SP000463,T0004259,U007521,Transaction Pending,Resolved,775,1
SP000464,T0092792,U000024,Transaction Pending,Resolved,147,3
SP000465,T0007809,U006544,UPI PIN Issue,Open,1328,4
SP000466,T0058603,U002520,Transaction Pending,Resolved,1216,1
SP000467,T0067831,U007064,UPI PIN Issue,Resolved,1019,5
SP000468,T0083068,U000404,Payment Failed,Resolved,309,1
SP000469,T0068240,U007262,Money Debited Not Credited,Resolved,853,2
SP000470,T0009988,U004330,Duplicate Debit,Resolved,1060,5
SP000471,T0069232,U006773,Refund Pending,Resolved,1169,2
SP000472,T0006232,U002868,UPI PIN Issue,Resolved,218,1
SP000473,T0014298,U001883,Money Debited Not Credited,Resolved,934,1
SP000474,T0086152,U009498,Transaction Pending,Resolved,441,5
SP000475,T0030998,U006785,Transaction Pending,Resolved,496,5
SP000476,T0057987,U003598,Refund Pending,Resolved,536,4
SP000477,T0081811,U003091,Transaction Pending,Resolved,538,5
SP000478,T0040321,U009924,Refund Pending,Open,200,3
SP000479,T0061874,U004884,Bank Server Error,Resolved,1232,3
SP000480,T0012638,U003985,Payment Failed,In Progress,1340,4
SP000481,T0069062,U006968,Duplicate Debit,Open,849,1
SP000482,T0000623,U001353,Transaction Pending,Resolved,1123,1
SP000483,T0094910,U008630,Money Debited Not Credited,Resolved,27,5
SP000484,T0056532,U004667,Money Debited Not Credited,Resolved,534,5
SP000485,T0005168,U009295,UPI PIN Issue,Resolved,1313,5
SP000486,T0093063,U004511,Bank Server Error,In Progress,614,4
SP000487,T0002604,U004565,Bank Server Error,Open,87,2
SP000488,T0004921,U002912,UPI PIN Issue,Resolved,281,3
SP000489,T0004465,U000069,Duplicate Debit,Open,209,4
SP000490,T0092019,U008408,Money Debited Not Credited,Resolved,1190,3
SP000491,T0098189,U006641,Refund Pending,Resolved,420,3
SP000492,T0094763,U009269,UPI PIN Issue,In Progress,1359,4
SP000493,T0003095,U006795,Transaction Pending,Resolved,400,4
SP000494,T0044615,U009835,Duplicate Debit,Resolved,1157,3
SP000495,T0068465,U009568,Duplicate Debit,Resolved,269,1
SP000496,T0013665,U002524,Refund Pending,In Progress,1158,4
SP000497,T0028312,U000025,Transaction Pending,Open,276,2
SP000498,T0027711,U004662,Money Debited Not Credited,Open,193,5
SP000499,T0067153,U005701,Transaction Pending,Open,635,2
SP000500,T0067941,U007615,Merchant Complaint,Open,669,4
SP000501,T0020028,U002222,Merchant Complaint,Resolved,214,2
SP000502,T0014232,U007636,Merchant Complaint,Resolved,1378,3
SP000503,T0093464,U004731,Payment Failed,Resolved,1238,5
SP000504,T0013308,U008636,Merchant Complaint,Resolved,613,2
SP000505,T0006284,U002019,Merchant Complaint,Open,893,4
SP000506,T0002557,U009420,Merchant Complaint,Resolved,1376,2
SP000507,T0099749,U008764,Duplicate Debit,Resolved,780,2
SP000508,T0097923,U005876,Refund Pending,Resolved,173,4
SP000509,T0035697,U006604,Merchant Complaint,Open,688,5
SP000510,T0097920,U007378,Bank Server Error,Resolved,1188,2
SP000511,T0092550,U000423,Transaction Pending,Resolved,1070,3
SP000512,T0081550,U008386,Bank Server Error,Resolved,925,5
SP000513,T0022941,U000164,Transaction Pending,Open,181,5
SP000514,T0070666,U009990,UPI PIN Issue,Open,1337,5
SP000515,T0038343,U003457,Duplicate Debit,Resolved,796,5
SP000516,T0008821,U001105,UPI PIN Issue,Resolved,804,3
SP000517,T0032906,U000666,Bank Server Error,Resolved,183,2
SP000518,T0066513,U000692,Payment Failed,Resolved,275,4
SP000519,T0062975,U006790,Merchant Complaint,Resolved,201,4
SP000520,T0032549,U008708,Bank Server Error,In Progress,929,2
SP000521,T0094407,U001190,Refund Pending,Resolved,128,4
SP000522,T0054754,U008997,Refund Pending,Open,279,3
SP000523,T0020750,U005418,UPI PIN Issue,Resolved,903,5
SP000524,T0060075,U005891,Transaction Pending,Resolved,69,1
SP000525,T0032926,U007159,UPI PIN Issue,Resolved,634,3
SP000526,T0001815,U000209,Payment Failed,Open,613,3
SP000527,T0094174,U001235,Bank Server Error,Resolved,874,2
SP000528,T0075567,U003309,Bank Server Error,Open,470,4
SP000529,T0073565,U001905,Refund Pending,Resolved,14,1
SP000530,T0001185,U005639,Duplicate Debit,Resolved,67,5
SP000531,T0033392,U008350,Money Debited Not Credited,Resolved,1029,2
SP000532,T0051173,U009391,Transaction Pending,Open,801,2
SP000533,T0020847,U007197,UPI PIN Issue,Resolved,271,5
SP000534,T0035281,U009945,Money Debited Not Credited,Open,900,5
SP000535,T0026351,U008622,Transaction Pending,Resolved,864,5
SP000536,T0052355,U002274,Payment Failed,Open,1320,2
SP000537,T0052249,U006833,Merchant Complaint,Resolved,279,3
SP000538,T0043328,U008041,Refund Pending,In Progress,1241,2
SP000539,T0062629,U004930,Money Debited Not Credited,Open,169,4
SP000540,T0095505,U002458,Money Debited Not Credited,In Progress,516,2
SP000541,T0033417,U009299,Payment Failed,Resolved,764,2
SP000542,T0086344,U009315,Duplicate Debit,In Progress,539,4
SP000543,T0011709,U002779,Merchant Complaint,Resolved,837,1
SP000544,T0070106,U006801,Payment Failed,Resolved,582,4
SP000545,T0015713,U003649,Money Debited Not Credited,Open,215,4
SP000546,T0047392,U008217,Money Debited Not Credited,Resolved,1094,4
SP000547,T0062925,U006829,Refund Pending,Resolved,1052,1
SP000548,T0056455,U003814,Bank Server Error,Resolved,722,5
SP000549,T0011533,U004162,Payment Failed,Resolved,1298,2
SP000550,T0035411,U006924,Bank Server Error,Open,716,3
SP000551,T0005347,U003621,Money Debited Not Credited,Resolved,995,2
SP000552,T0085724,U004236,Bank Server Error,In Progress,868,4
SP000553,T0097691,U000405,Merchant Complaint,Resolved,1345,5
SP000554,T0031297,U005759,Duplicate Debit,Resolved,1136,1
SP000555,T0026638,U002590,Bank Server Error,Resolved,193,2
SP000556,T0050344,U008971,Bank Server Error,Resolved,1249,2
SP000557,T0002768,U008647,Refund Pending,Resolved,970,5
SP000558,T0001000,U008352,Money Debited Not Credited,Resolved,1322,5
SP000559,T0022591,U005324,Merchant Complaint,Open,896,2
SP000560,T0032142,U008299,Money Debited Not Credited,Resolved,845,2
SP000561,T0040657,U001869,Payment Failed,Resolved,825,4
SP000562,T0030043,U004960,Transaction Pending,Resolved,1113,4
SP000563,T0015630,U003730,Money Debited Not Credited,In Progress,1314,4
SP000564,T0066731,U000317,Merchant Complaint,Open,104,4
SP000565,T0076507,U008098,Duplicate Debit,Resolved,637,4
SP000566,T0040905,U003918,Payment Failed,In Progress,222,3
SP000567,T0001681,U009944,Transaction Pending,Open,1050,5
SP000568,T0026983,U009154,Transaction Pending,In Progress,850,5
SP000569,T0043792,U006513,Payment Failed,Open,624,2
SP000570,T0003203,U004937,Merchant Complaint,Resolved,756,5
SP000571,T0040798,U006154,Money Debited Not Credited,Resolved,988,1
SP000572,T0074721,U006761,Money Debited Not Credited,Open,132,2
SP000573,T0099230,U004587,Refund Pending,Resolved,1366,3
SP000574,T0000248,U004650,UPI PIN Issue,Open,712,1
SP000575,T0047389,U005481,Bank Server Error,In Progress,1186,5
SP000576,T0069126,U009347,Money Debited Not Credited,Resolved,125,3
SP000577,T0094286,U005398,Money Debited Not Credited,Open,300,2
SP000578,T0052074,U006532,UPI PIN Issue,Resolved,291,2
SP000579,T0026719,U000450,UPI PIN Issue,Resolved,639,1
SP000580,T0084901,U001252,UPI PIN Issue,Resolved,481,2
SP000581,T0074285,U006857,Payment Failed,Resolved,639,2
SP000582,T0039718,U005722,Transaction Pending,Resolved,1437,3
SP000583,T0082328,U008032,Duplicate Debit,Open,736,2
SP000584,T0022843,U008865,Duplicate Debit,In Progress,1070,1
SP000585,T0018061,U003147,UPI PIN Issue,Resolved,694,2
SP000586,T0092821,U001859,Money Debited Not Credited,Resolved,1146,1
SP000587,T0070511,U001181,Bank Server Error,Resolved,888,3
SP000588,T0024741,U003346,Duplicate Debit,Resolved,1402,1
SP000589,T0051116,U006132,Bank Server Error,Resolved,192,1
SP000590,T0080901,U001285,Transaction Pending,Open,995,4
SP000591,T0080208,U002712,Money Debited Not Credited,Resolved,1193,4
SP000592,T0054480,U006483,Merchant Complaint,Resolved,343,3
SP000593,T0032156,U000377,Bank Server Error,Resolved,73,3
SP000594,T0088765,U005879,Payment Failed,In Progress,1176,3
SP000595,T0010740,U005970,Merchant Complaint,Open,483,4
SP000596,T0011715,U005086,UPI PIN Issue,Open,1068,1
SP000597,T0080533,U009827,Money Debited Not Credited,Resolved,1249,3
SP000598,T0015113,U004395,Payment Failed,Resolved,851,3
SP000599,T0021997,U003371,Duplicate Debit,Resolved,724,4
SP000600,T0007123,U009588,Bank Server Error,Resolved,120,4
SP000601,T0065304,U000424,Bank Server Error,Resolved,893,3
SP000602,T0079512,U005586,Merchant Complaint,Open,910,2
SP000603,T0008528,U001184,UPI PIN Issue,In Progress,882,2
SP000604,T0004444,U006025,Bank Server Error,Resolved,1115,4
SP000605,T0003181,U001932,Duplicate Debit,Resolved,298,4
SP000606,T0017121,U005566,Bank Server Error,Resolved,1360,5
SP000607,T0062189,U006213,Transaction Pending,Resolved,1093,3
SP000608,T0058144,U003045,Payment Failed,Resolved,672,2
SP000609,T0032642,U004132,Money Debited Not Credited,Resolved,873,1
SP000610,T0049515,U007020,Money Debited Not Credited,Resolved,629,4
SP000611,T0076041,U006299,Payment Failed,Open,1084,5
SP000612,T0084906,U001241,Payment Failed,Resolved,477,1
SP000613,T0097746,U003071,Duplicate Debit,Resolved,1155,1
SP000614,T0091702,U009320,Duplicate Debit,In Progress,1364,2
SP000615,T0006194,U006321,Money Debited Not Credited,Resolved,1287,3
SP000616,T0097634,U000762,Payment Failed,Resolved,376,2
SP000617,T0029522,U008102,Transaction Pending,In Progress,1056,1
SP000618,T0000589,U001684,Refund Pending,Resolved,382,3
SP000619,T0053897,U005938,Transaction Pending,In Progress,1010,3
SP000620,T0037886,U008097,UPI PIN Issue,Resolved,1387,3
SP000621,T0042501,U005759,Refund Pending,In Progress,1408,2
SP000622,T0048805,U002108,Merchant Complaint,In Progress,315,1
SP000623,T0036711,U002096,UPI PIN Issue,Resolved,635,1
SP000624,T0052865,U007743,Bank Server Error,Resolved,1300,3
SP000625,T0081223,U004085,UPI PIN Issue,Open,311,4
SP000626,T0042983,U000738,Bank Server Error,Resolved,623,2
SP000627,T0080731,U005849,Bank Server Error,In Progress,1002,4
SP000628,T0041890,U007198,Transaction Pending,Resolved,1082,5
SP000629,T0022381,U001089,Refund Pending,Resolved,678,1
SP000630,T0097033,U000710,Payment Failed,Resolved,1375,4
SP000631,T0027191,U005771,Money Debited Not Credited,Resolved,384,2
SP000632,T0037049,U002135,Transaction Pending,Resolved,1157,5
SP000633,T0059858,U007424,Money Debited Not Credited,Resolved,147,3
SP000634,T0063452,U007126,Duplicate Debit,Resolved,1192,1
SP000635,T0086764,U004936,Payment Failed,Resolved,619,5
SP000636,T0034421,U002896,Bank Server Error,Resolved,150,2
SP000637,T0057163,U008968,Merchant Complaint,Open,922,4
SP000638,T0043416,U002417,Money Debited Not Credited,In Progress,1162,3
SP000639,T0064266,U007672,Transaction Pending,In Progress,183,2
SP000640,T0076110,U008387,Merchant Complaint,Open,195,1
SP000641,T0052004,U006641,Payment Failed,Resolved,242,1
SP000642,T0006124,U006860,Money Debited Not Credited,Open,237,2
SP000643,T0084949,U002236,Transaction Pending,Resolved,896,1
SP000644,T0045459,U001427,Money Debited Not Credited,Resolved,62,5
SP000645,T0041095,U000803,UPI PIN Issue,Open,432,1
SP000646,T0000547,U004621,Payment Failed,Resolved,1060,2
SP000647,T0090740,U009240,Money Debited Not Credited,Resolved,996,1
SP000648,T0041623,U004879,Merchant Complaint,Resolved,1258,1
SP000649,T0071061,U002364,Payment Failed,Resolved,196,3
SP000650,T0011383,U003522,Refund Pending,Resolved,790,3
SP000651,T0052857,U002266,Duplicate Debit,Resolved,955,3
SP000652,T0021870,U007545,Merchant Complaint,Resolved,102,3
SP000653,T0037154,U007808,Payment Failed,In Progress,255,2
SP000654,T0014695,U003991,Merchant Complaint,Resolved,123,2
SP000655,T0039098,U001459,Bank Server Error,Resolved,642,3
SP000656,T0097434,U009854,Merchant Complaint,Resolved,487,5
SP000657,T0009220,U001999,Money Debited Not Credited,Resolved,1099,4
SP000658,T0087781,U003372,UPI PIN Issue,Resolved,1253,1
SP000659,T0084585,U009898,Payment Failed,In Progress,695,3
SP000660,T0048218,U005260,UPI PIN Issue,Resolved,1130,1
SP000661,T0005055,U003160,Bank Server Error,Resolved,1251,3
SP000662,T0099802,U008623,Payment Failed,In Progress,751,2
SP000663,T0097376,U005783,Refund Pending,Resolved,1126,1
SP000664,T0031251,U003791,Payment Failed,Open,273,4
SP000665,T0096118,U001167,Merchant Complaint,Resolved,1217,5
SP000666,T0038514,U000756,Refund Pending,Resolved,1127,4
SP000667,T0057849,U008531,Money Debited Not Credited,Resolved,694,1
SP000668,T0052496,U004011,Money Debited Not Credited,Resolved,1099,5
SP000669,T0085479,U005170,Refund Pending,In Progress,777,5
SP000670,T0053899,U000129,Duplicate Debit,Open,1065,4
SP000671,T0000814,U009224,Transaction Pending,Open,1243,4
SP000672,T0053806,U006047,Duplicate Debit,Resolved,120,2
SP000673,T0090167,U004669,Merchant Complaint,Open,418,2
SP000674,T0015587,U002145,Money Debited Not Credited,Resolved,1288,1
SP000675,T0080830,U009293,Bank Server Error,Resolved,632,2
SP000676,T0099268,U004363,Refund Pending,Resolved,320,5
SP000677,T0016411,U009016,Bank Server Error,Resolved,679,4
SP000678,T0073205,U009708,UPI PIN Issue,Resolved,1156,4
SP000679,T0046472,U006721,Payment Failed,Resolved,117,1
SP000680,T0047987,U006449,Bank Server Error,Resolved,1083,2
SP000681,T0048947,U005365,UPI PIN Issue,Resolved,459,4
SP000682,T0069573,U002935,Merchant Complaint,Resolved,1066,3
SP000683,T0062664,U001985,Bank Server Error,Resolved,573,5
SP000684,T0046549,U008787,UPI PIN Issue,Resolved,602,2
SP000685,T0071668,U008141,Duplicate Debit,Resolved,1197,1
SP000686,T0099819,U001147,Refund Pending,Resolved,309,3
SP000687,T0013351,U000191,UPI PIN Issue,Resolved,1367,5
SP000688,T0011777,U009621,Refund Pending,Resolved,405,3
SP000689,T0048281,U001027,Bank Server Error,Resolved,1098,4
SP000690,T0052225,U000258,Money Debited Not Credited,Open,571,2
SP000691,T0038664,U001130,Merchant Complaint,Resolved,216,1
SP000692,T0044284,U005114,Payment Failed,Resolved,1341,5
SP000693,T0019302,U002933,UPI PIN Issue,In Progress,958,1
SP000694,T0028704,U001137,Payment Failed,Open,704,2
SP000695,T0040312,U001981,Merchant Complaint,Resolved,369,3
SP000696,T0047239,U002523,Refund Pending,Resolved,764,1
SP000697,T0076015,U001155,Refund Pending,Resolved,433,5
SP000698,T0001927,U000464,Refund Pending,In Progress,284,1
SP000699,T0018065,U002140,Transaction Pending,In Progress,334,5
SP000700,T0000442,U005476,UPI PIN Issue,Open,900,5
SP000701,T0072801,U006740,Bank Server Error,In Progress,196,5
SP000702,T0030801,U008850,UPI PIN Issue,Open,929,2
SP000703,T0008692,U003741,UPI PIN Issue,Resolved,1350,2
SP000704,T0099646,U002020,Transaction Pending,Resolved,199,2
SP000705,T0040170,U004650,Duplicate Debit,Resolved,236,4
SP000706,T0065445,U009113,Money Debited Not Credited,In Progress,744,5
SP000707,T0048702,U000499,UPI PIN Issue,Resolved,848,3
SP000708,T0080583,U008205,UPI PIN Issue,Resolved,275,2
SP000709,T0041915,U005223,UPI PIN Issue,Resolved,1302,4
SP000710,T0000314,U001497,Bank Server Error,Resolved,112,5
SP000711,T0082416,U004997,Bank Server Error,In Progress,803,2
SP000712,T0055337,U002076,Money Debited Not Credited,In Progress,503,2
SP000713,T0028014,U003756,UPI PIN Issue,Open,500,4
SP000714,T0078335,U001491,Refund Pending,Open,958,3
SP000715,T0067956,U001712,Duplicate Debit,Resolved,346,1
SP000716,T0024240,U007069,Transaction Pending,Resolved,918,3
SP000717,T0044316,U004417,Bank Server Error,Resolved,892,2
SP000718,T0025919,U005673,Transaction Pending,In Progress,533,4
SP000719,T0056200,U006379,Payment Failed,Resolved,1301,1
SP000720,T0023945,U009634,Duplicate Debit,Resolved,758,4
SP000721,T0018678,U004042,Merchant Complaint,In Progress,785,2
SP000722,T0042529,U004814,Transaction Pending,Resolved,1261,5
SP000723,T0094869,U005476,Bank Server Error,In Progress,426,1
SP000724,T0034705,U006714,Refund Pending,Resolved,1092,4
SP000725,T0090548,U005332,Refund Pending,Resolved,1132,2
SP000726,T0095776,U007016,UPI PIN Issue,Resolved,1217,3
SP000727,T0060618,U006117,Transaction Pending,Open,561,5
SP000728,T0054551,U004124,Duplicate Debit,Open,68,5
SP000729,T0021289,U000236,Refund Pending,Resolved,864,3
SP000730,T0004631,U008053,Money Debited Not Credited,Resolved,1361,1
SP000731,T0004589,U000160,UPI PIN Issue,Open,1214,5
SP000732,T0019938,U004251,Duplicate Debit,Resolved,284,2
SP000733,T0027870,U005517,Duplicate Debit,In Progress,1301,2
SP000734,T0067204,U005746,Bank Server Error,Resolved,172,4
SP000735,T0075388,U002357,Merchant Complaint,Open,877,3
SP000736,T0024917,U001324,UPI PIN Issue,Resolved,1378,1
SP000737,T0053992,U004778,Payment Failed,Resolved,995,2
SP000738,T0082462,U004767,UPI PIN Issue,Open,416,3
SP000739,T0088154,U001058,Bank Server Error,Resolved,546,2
SP000740,T0012290,U002266,Transaction Pending,Resolved,533,2
SP000741,T0051557,U000639,Bank Server Error,In Progress,1311,1
SP000742,T0098189,U006641,Money Debited Not Credited,Resolved,953,3
SP000743,T0009569,U004246,Merchant Complaint,In Progress,792,4
SP000744,T0093181,U002513,UPI PIN Issue,Resolved,163,3
SP000745,T0043288,U004911,Payment Failed,Resolved,810,2
SP000746,T0078858,U002174,UPI PIN Issue,Resolved,382,2
